[09-Mar-2024 20:08:11 UTC] wps:2132
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:57 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:58 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:59 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:59 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:59 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:59 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:59 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:01:59 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:00 UTC] end ci_import_product(wps, 13430 -> update)
[10-Mar-2024 01:02:00 UTC] start ci_import_product(wps, 13438)
[10-Mar-2024 01:02:02 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:02 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:02 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:02 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:02 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:02 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:03 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:04 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:05 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:05 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:05 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:05 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:05 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:05 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:05 UTC] end ci_import_product(wps, 13438 -> update)
[10-Mar-2024 01:02:05 UTC] start ci_import_product(wps, 13585)
[10-Mar-2024 01:02:08 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:08 UTC] end ci_import_product(wps, 13585 -> update)
[10-Mar-2024 01:02:08 UTC] start ci_import_product(wps, 13588)
[10-Mar-2024 01:02:10 UTC] end ci_import_product(wps, 13588 -> ignore)
[10-Mar-2024 01:02:10 UTC] start ci_import_product(wps, 13589)
[10-Mar-2024 01:02:12 UTC] end ci_import_product(wps, 13589 -> ignore)
[10-Mar-2024 01:02:29 UTC] start ci_import_product(wps, 13590)
[10-Mar-2024 01:02:30 UTC] end ci_import_product(wps, 13590 -> ignore)
[10-Mar-2024 01:02:30 UTC] start ci_import_product(wps, 13591)
[10-Mar-2024 01:02:31 UTC] end ci_import_product(wps, 13591 -> ignore)
[10-Mar-2024 01:02:31 UTC] start ci_import_product(wps, 13609)
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:34 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:35 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:36 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:36 UTC] end ci_import_product(wps, 13609 -> update)
[10-Mar-2024 01:02:36 UTC] start ci_import_product(wps, 13649)
[10-Mar-2024 01:02:38 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:38 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:38 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:38 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:38 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:39 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:40 UTC] end ci_import_product(wps, 13649 -> update)
[10-Mar-2024 01:02:40 UTC] start ci_import_product(wps, 13651)
[10-Mar-2024 01:02:41 UTC] end ci_import_product(wps, 13651 -> ignore)
[10-Mar-2024 01:02:41 UTC] start ci_import_product(wps, 13653)
[10-Mar-2024 01:02:43 UTC] end ci_import_product(wps, 13653 -> ignore)
[10-Mar-2024 01:02:43 UTC] start ci_import_product(wps, 13663)
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:46 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:47 UTC] end ci_import_product(wps, 13663 -> update)
[10-Mar-2024 01:02:47 UTC] start ci_import_product(wps, 13673)
[10-Mar-2024 01:02:49 UTC] end ci_import_product(wps, 13673 -> ignore)
[10-Mar-2024 01:02:49 UTC] start ci_import_product(wps, 13687)
[10-Mar-2024 01:02:51 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:51 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:51 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:51 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:51 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:51 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
[10-Mar-2024 01:02:51 UTC] PHP Warning:  Undefined array key "id" in /Users/jasoncontento/Local Sites/tayloredlocal/app/public/wp-content/plugins/ci-store-plugin/utils/WooTools.php on line 120
